0	CONN	4	28	up
0	CONN	4	29	up
0	CONN	4	30	up
0	CONN	4	31	up
0	CONN	4	32	up
0	CONN	4	33	up
0	CONN	4	34	up
0	CONN	4	35	up
0	CONN	4	36	up
0	CONN	4	37	up
0	CONN	4	38	up
0	CONN	4	39	up
0	CONN	4	40	up
0	CONN	4	41	up
0	CONN	4	42	up
0	CONN	4	43	up
0	CONN	4	44	up
0	CONN	4	45	up
0	CONN	4	46	up
0	CONN	4	47	up
0	CONN	4	48	up
0	CONN	4	49	up
0	CONN	4	50	up
0	CONN	4	51	up
0	CONN	5	0	up
0	CONN	5	1	up
0	CONN	5	2	up
0	CONN	5	3	up
0	CONN	5	4	up
0	CONN	5	6	up
0	CONN	5	7	up
0	CONN	5	8	up
0	CONN	5	9	up
0	CONN	5	10	up
0	CONN	5	11	up
0	CONN	5	12	up
0	CONN	5	13	up
0	CONN	5	14	up
0	CONN	5	15	up
0	CONN	5	16	up
0	CONN	5	17	up
0	CONN	5	18	up
0	CONN	5	19	up
0	CONN	5	20	up
0	CONN	5	21	up
0	CONN	5	22	up
0	CONN	5	23	up
0	CONN	5	24	up
0	CONN	5	25	up
0	CONN	5	26	up
0	CONN	5	27	up
0	CONN	5	28	up
0	CONN	5	29	up
0	CONN	5	30	up
0	CONN	5	31	up
0	CONN	5	32	up
0	CONN	5	33	up
0	CONN	5	34	up
0	CONN	5	35	up
0	CONN	5	36	up
0	CONN	5	37	up
0	CONN	5	38	up
0	CONN	5	39	up
0	CONN	5	40	up
0	CONN	5	41	up
0	CONN	5	42	up
0	CONN	5	43	up
0	CONN	5	44	up
0	CONN	5	45	up
0	CONN	5	46	up
0	CONN	5	47	up
0	CONN	5	48	up
0	CONN	5	49	up
0	CONN	5	50	up
0	CONN	5	51	up
0	CONN	6	0	up
0	CONN	6	1	up
0	CONN	6	2	up
0	CONN	6	3	up
0	CONN	6	4	up
0	CONN	6	5	up
0	CONN	6	7	up
0	CONN	6	8	up
0	CONN	6	9	up
0	CONN	6	10	up
0	CONN	6	11	up
0	CONN	6	12	up
0	CONN	6	13	up
0	CONN	6	14	up
0	CONN	6	15	up
0	CONN	6	16	up
0	CONN	6	17	up
0	CONN	6	18	up
0	CONN	6	19	up
0	CONN	6	20	up
0	CONN	6	21	up
0	CONN	6	22	up
0	CONN	6	23	up
0	CONN	6	24	up
0	CONN	6	25	up
0	CONN	6	26	up
0	CONN	6	27	up
0	CONN	6	28	up
0	CONN	6	29	up
0	CONN	6	30	up
0	CONN	6	31	up
0	CONN	6	32	up
0	CONN	6	33	up
0	CONN	6	34	up
0	CONN	6	35	up
0	CONN	6	36	up
0	CONN	6	37	up
0	CONN	6	38	up
0	CONN	6	39	up
0	CONN	6	40	up
0	CONN	6	41	up
0	CONN	6	42	up
0	CONN	6	43	up
0	CONN	6	44	up
0	CONN	6	45	up
0	CONN	6	46	up
0	CONN	6	47	up
0	CONN	6	48	up
0	CONN	6	49	up
0	CONN	6	50	up
0	CONN	6	51	up
0	CONN	7	0	up
0	CONN	7	1	up
0	CONN	7	2	up
0	CONN	7	3	up
0	CONN	7	4	up
0	CONN	7	5	up
0	CONN	7	6	up
0	CONN	7	8	up
0	CONN	7	9	up
0	CONN	7	10	up
0	CONN	7	11	up
0	CONN	7	12	up
0	CONN	7	13	up
0	CONN	7	14	up
0	CONN	7	15	up
0	CONN	7	16	up
0	CONN	7	17	up
0	CONN	7	18	up
0	CONN	7	19	up
0	CONN	7	20	up
0	CONN	7	21	up
0	CONN	7	22	up
0	CONN	7	23	up
0	CONN	7	24	up
0	CONN	7	25	up
0	CONN	7	26	up
0	CONN	7	27	up
0	CONN	7	28	up
0	CONN	7	29	up
0	CONN	7	30	up
0	CONN	7	31	up
0	CONN	7	32	up
0	CONN	7	33	up
0	CONN	7	34	up
0	CONN	7	35	up
0	CONN	7	36	up
0	CONN	7	37	up
0	CONN	7	38	up
0	CONN	7	39	up
0	CONN	7	40	up
0	CONN	7	41	up
0	CONN	7	42	up
0	CONN	7	43	up
0	CONN	7	44	up
0	CONN	7	45	up
0	CONN	7	46	up
0	CONN	7	47	up
0	CONN	7	48	up
0	CONN	7	49	up
0	CONN	7	50	up
0	CONN	7	51	up
0	CONN	8	0	up
0	CONN	8	1	up
0	CONN	8	2	up
0	CONN	8	3	up
0	CONN	8	4	up
0	CONN	8	5	up
0	CONN	8	6	up
0	CONN	8	7	up
0	CONN	8	9	up
0	CONN	8	10	up
0	CONN	8	11	up
0	CONN	8	12	up
0	CONN	8	13	up
0	CONN	8	14	up
0	CONN	8	15	up
0	CONN	8	16	up
0	CONN	8	17	up
0	CONN	8	18	up
0	CONN	8	19	up
0	CONN	8	20	up
0	CONN	8	21	up
0	CONN	8	22	up
0	CONN	8	23	up
0	CONN	8	24	up
0	CONN	8	25	up
0	CONN	8	26	up
0	CONN	8	27	up
0	CONN	8	28	up
0	CONN	8	29	up
0	CONN	8	30	up
0	CONN	8	31	up
0	CONN	8	32	up
0	CONN	8	33	up
0	CONN	8	34	up
0	CONN	8	35	up
0	CONN	8	36	up
0	CONN	8	37	up
0	CONN	8	38	up
0	CONN	8	39	up
0	CONN	8	40	up
0	CONN	8	41	up
0	CONN	8	42	up
0	CONN	8	43	up
0	CONN	8	44	up
0	CONN	8	45	up
0	CONN	8	46	up
0	CONN	8	47	up
0	CONN	8	48	up
0	CONN	8	49	up
0	CONN	8	50	up
0	CONN	8	51	up
0	CONN	9	0	up
0	CONN	9	1	up
0	CONN	9	2	up
0	CONN	9	3	up
0	CONN	9	4	up
0	CONN	9	5	up
0	CONN	9	6	up
0	CONN	9	7	up
0	CONN	9	8	up
0	CONN	9	10	up
0	CONN	9	11	up
0	CONN	9	12	up
0	CONN	9	13	up
0	CONN	9	14	up
0	CONN	9	15	up
0	CONN	9	16	up
0	CONN	9	17	up
0	CONN	9	18	up
0	CONN	9	19	up
0	CONN	9	20	up
0	CONN	9	21	up
0	CONN	9	22	up
0	CONN	9	23	up
0	CONN	9	24	up
0	CONN	9	25	up
0	CONN	9	26	up
0	CONN	9	27	up
0	CONN	9	28	up
0	CONN	9	29	up
0	CONN	9	30	up
0	CONN	9	31	up
0	CONN	9	32	up
0	CONN	9	33	up
0	CONN	9	34	up
0	CONN	9	35	up
0	CONN	9	36	up
0	CONN	9	37	up
0	CONN	9	38	up
0	CONN	9	39	up
0	CONN	9	40	up
0	CONN	9	41	up
0	CONN	9	42	up
0	CONN	9	43	up
0	CONN	9	44	up
0	CONN	9	45	up
0	CONN	9	46	up
0	CONN	9	47	up
0	CONN	9	48	up
0	CONN	9	49	up
0	CONN	9	50	up
0	CONN	9	51	up
0	CONN	10	0	up
0	CONN	10	1	up
0	CONN	10	2	up
0	CONN	10	3	up
0	CONN	10	4	up
0	CONN	10	5	up
0	CONN	10	6	up
0	CONN	10	7	up
0	CONN	10	8	up
0	CONN	10	9	up
0	CONN	10	11	up
0	CONN	10	12	up
0	CONN	10	13	up
0	CONN	10	14	up
0	CONN	10	15	up
0	CONN	10	16	up
0	CONN	10	17	up
0	CONN	10	18	up
0	CONN	10	19	up
0	CONN	10	20	up
0	CONN	10	21	up
0	CONN	10	22	up
0	CONN	10	23	up
0	CONN	10	24	up
0	CONN	10	25	up
0	CONN	10	26	up
0	CONN	10	27	up
0	CONN	10	28	up
0	CONN	10	29	up
0	CONN	10	30	up
0	CONN	10	31	up
0	CONN	10	32	up
0	CONN	10	33	up
0	CONN	10	34	up
0	CONN	10	35	up
0	CONN	10	36	up
0	CONN	10	37	up
0	CONN	10	38	up
0	CONN	10	39	up
0	CONN	10	40	up
0	CONN	10	41	up
0	CONN	10	42	up
0	CONN	10	43	up
0	CONN	10	44	up
0	CONN	10	45	up
0	CONN	10	46	up
0	CONN	10	47	up
0	CONN	10	48	up
0	CONN	10	49	up
0	CONN	10	50	up
0	CONN	10	51	up
0	CONN	11	0	up
0	CONN	11	1	up
0	CONN	11	2	up
0	CONN	11	3	up
0	CONN	11	4	up
0	CONN	11	5	up
0	CONN	11	6	up
0	CONN	11	7	up
0	CONN	11	8	up
0	CONN	11	9	up
0	CONN	11	10	up
0	CONN	11	12	up
0	CONN	11	13	up
0	CONN	11	14	up
0	CONN	11	15	up
0	CONN	11	16	up
0	CONN	11	17	up
0	CONN	11	18	up
0	CONN	11	19	up
0	CONN	11	20	up
0	CONN	11	21	up
0	CONN	11	22	up
0	CONN	11	23	up
0	CONN	11	24	up
0	CONN	11	25	up
0	CONN	11	26	up
0	CONN	11	27	up
0	CONN	11	28	up
0	CONN	11	29	up
0	CONN	11	30	up
0	CONN	11	31	up
0	CONN	11	32	up
0	CONN	11	33	up
0	CONN	11	34	up
0	CONN	11	35	up
0	CONN	11	36	up
0	CONN	11	37	up
0	CONN	11	38	up
0	CONN	11	39	up
0	CONN	11	40	up
0	CONN	11	41	up
0	CONN	11	42	up
0	CONN	11	43	up
0	CONN	11	44	up
0	CONN	11	45	up
0	CONN	11	46	up
0	CONN	11	47	up
0	CONN	11	48	up
0	CONN	11	49	up
0	CONN	11	50	up
0	CONN	11	51	up
0	CONN	12	0	up
0	CONN	12	1	up
0	CONN	12	2	up
0	CONN	12	3	up
0	CONN	12	4	up
0	CONN	12	5	up
0	CONN	12	6	up
0	CONN	12	7	up
0	CONN	12	8	up
0	CONN	12	9	up
0	CONN	12	10	up
0	CONN	12	11	up
0	CONN	12	13	up
0	CONN	12	14	up
0	CONN	12	15	up
0	CONN	12	16	up
0	CONN	12	17	up
0	CONN	12	18	up
0	CONN	12	19	up
0	CONN	12	20	up
0	CONN	12	21	up
0	CONN	12	22	up
0	CONN	12	23	up
0	CONN	12	24	up
0	CONN	12	25	up
0	CONN	12	26	up
0	CONN	12	27	up
0	CONN	12	28	up
0	CONN	12	29	up
0	CONN	12	30	up
0	CONN	12	31	up
0	CONN	12	32	up
0	CONN	12	33	up
0	CONN	12	34	up
0	CONN	12	35	up
0	CONN	12	36	up
0	CONN	12	37	up
0	CONN	12	38	up
0	CONN	12	39	up
0	CONN	12	40	up
0	CONN	12	41	up
0	CONN	12	42	up
0	CONN	12	43	up
0	CONN	12	44	up
0	CONN	12	45	up
0	CONN	12	46	up
0	CONN	12	47	up
0	CONN	12	48	up
0	CONN	12	49	up
0	CONN	12	50	up
0	CONN	12	51	up
0	CONN	13	0	up
0	CONN	13	1	up
0	CONN	13	2	up
0	CONN	13	3	up
0	CONN	13	4	up
0	CONN	13	5	up
0	CONN	13	6	up
0	CONN	13	7	up
0	CONN	13	8	up
0	CONN	13	9	up
0	CONN	13	10	up
0	CONN	13	11	up
0	CONN	13	12	up
0	CONN	13	14	up
0	CONN	13	15	up
0	CONN	13	16	up
0	CONN	13	17	up
0	CONN	13	18	up
0	CONN	13	19	up
0	CONN	13	20	up
0	CONN	13	21	up
0	CONN	13	22	up
0	CONN	13	23	up
0	CONN	13	24	up
0	CONN	13	25	up
0	CONN	13	26	up
0	CONN	13	27	up
0	CONN	13	28	up
0	CONN	13	29	up
0	CONN	13	30	up
0	CONN	13	31	up
0	CONN	13	32	up
0	CONN	13	33	up
0	CONN	13	34	up
0	CONN	13	35	up
0	CONN	13	36	up
0	CONN	13	37	up
0	CONN	13	38	up
0	CONN	13	39	up
0	CONN	13	40	up
0	CONN	13	41	up
0	CONN	13	42	up
0	CONN	13	43	up
0	CONN	13	44	up
0	CONN	13	45	up
0	CONN	13	46	up
0	CONN	13	47	up
0	CONN	13	48	up
0	CONN	13	49	up
0	CONN	13	50	up
0	CONN	13	51	up
0	CONN	14	0	up
0	CONN	14	1	up
0	CONN	14	2	up
0	CONN	14	3	up
0	CONN	14	4	up
0	CONN	14	5	up
0	CONN	14	6	up
0	CONN	14	7	up
0	CONN	14	8	up
0	CONN	14	9	up
0	CONN	14	10	up
0	CONN	14	11	up
0	CONN	14	12	up
0	CONN	14	13	up
0	CONN	14	15	up
0	CONN	14	16	up
0	CONN	14	17	up
0	CONN	14	18	up
0	CONN	14	19	up
0	CONN	14	20	up
0	CONN	14	21	up
0	CONN	14	22	up
0	CONN	14	23	up
0	CONN	14	24	up
0	CONN	14	25	up
0	CONN	14	26	up
0	CONN	14	27	up
0	CONN	14	28	up
0	CONN	14	29	up
0	CONN	14	30	up
0	CONN	14	31	up
0	CONN	14	32	up
0	CONN	14	33	up
0	CONN	14	34	up
0	CONN	14	35	up
0	CONN	14	36	up
0	CONN	14	37	up
0	CONN	14	38	up
0	CONN	14	39	up
0	CONN	14	40	up
0	CONN	14	41	up
0	CONN	14	42	up
0	CONN	14	43	up
0	CONN	14	44	up
0	CONN	14	45	up
0	CONN	14	46	up
0	CONN	14	47	up
0	CONN	14	48	up
0	CONN	14	49	up
0	CONN	14	50	up
0	CONN	14	51	up
0	CONN	15	0	up
0	CONN	15	1	up
0	CONN	15	2	up
0	CONN	15	3	up
0	CONN	15	4	up
0	CONN	15	5	up
0	CONN	15	6	up
0	CONN	15	7	up
0	CONN	15	8	up
0	CONN	15	9	up
0	CONN	15	10	up
0	CONN	15	11	up
0	CONN	15	12	up
0	CONN	15	13	up
0	CONN	15	14	up
0	CONN	15	16	up
0	CONN	15	17	up
0	CONN	15	18	up
0	CONN	15	19	up
0	CONN	15	20	up
0	CONN	15	21	up
0	CONN	15	22	up
0	CONN	15	23	up
0	CONN	15	24	up
0	CONN	15	25	up
0	CONN	15	26	up
0	CONN	15	27	up
0	CONN	15	28	up
0	CONN	15	29	up
0	CONN	15	30	up
0	CONN	15	31	up
0	CONN	15	32	up
0	CONN	15	33	up
0	CONN	15	34	up
0	CONN	15	35	up
0	CONN	15	36	up
0	CONN	15	37	up
0	CONN	15	38	up
0	CONN	15	39	up
0	CONN	15	40	up
0	CONN	15	41	up
0	CONN	15	42	up
0	CONN	15	43	up
0	CONN	15	44	up
0	CONN	15	45	up
0	CONN	15	46	up
0	CONN	15	47	up
0	CONN	15	48	up
0	CONN	15	49	up
0	CONN	15	50	up
0	CONN	15	51	up
0	CONN	16	0	up
0	CONN	16	1	up
0	CONN	16	2	up
0	CONN	16	3	up
0	CONN	16	4	up
0	CONN	16	5	up
0	CONN	16	6	up
0	CONN	16	7	up
0	CONN	16	8	up
0	CONN	16	9	up
0	CONN	16	10	up
0	CONN	16	11	up
0	CONN	16	12	up
0	CONN	16	13	up
0	CONN	16	14	up
0	CONN	16	15	up
0	CONN	16	17	up
0	CONN	16	18	up
0	CONN	16	19	up
0	CONN	16	20	up
0	CONN	16	21	up
0	CONN	16	22	up
0	CONN	16	23	up
0	CONN	16	24	up
0	CONN	16	25	up
0	CONN	16	26	up
0	CONN	16	27	up
0	CONN	16	28	up
0	CONN	16	29	up
0	CONN	16	30	up
0	CONN	16	31	up
0	CONN	16	32	up
0	CONN	16	33	up
0	CONN	16	34	up
0	CONN	16	35	up
0	CONN	16	36	up
0	CONN	16	37	up
0	CONN	16	38	up
0	CONN	16	39	up
0	CONN	16	40	up
0	CONN	16	41	up
0	CONN	16	42	up
0	CONN	16	43	up
0	CONN	16	44	up
0	CONN	16	45	up
0	CONN	16	46	up
0	CONN	16	47	up
0	CONN	16	48	up
0	CONN	16	49	up
0	CONN	16	50	up
0	CONN	16	51	up
0	CONN	17	0	up
0	CONN	17	1	up
0	CONN	17	2	up
0	CONN	17	3	up
0	CONN	17	4	up
0	CONN	17	5	up
0	CONN	17	6	up
0	CONN	17	7	up
0	CONN	17	8	up
0	CONN	17	9	up
0	CONN	17	10	up
0	CONN	17	11	up
0	CONN	17	12	up
0	CONN	17	13	up
0	CONN	17	14	up
0	CONN	17	15	up
0	CONN	17	16	up
0	CONN	17	18	up
0	CONN	17	19	up
0	CONN	17	20	up
0	CONN	17	21	up
0	CONN	17	22	up
0	CONN	17	23	up
0	CONN	17	24	up
0	CONN	17	25	up
0	CONN	17	26	up
0	CONN	17	27	up
0	CONN	17	28	up
0	CONN	17	29	up
0	CONN	17	30	up
0	CONN	17	31	up
0	CONN	17	32	up
0	CONN	17	33	up
0	CONN	17	34	up
0	CONN	17	35	up
0	CONN	17	36	up
0	CONN	17	37	up
0	CONN	17	38	up
0	CONN	17	39	up
0	CONN	17	40	up
0	CONN	17	41	up
0	CONN	17	42	up
0	CONN	17	43	up
0	CONN	17	44	up
0	CONN	17	45	up
0	CONN	17	46	up
0	CONN	17	47	up
0	CONN	17	48	up
0	CONN	17	49	up
0	CONN	17	50	up
0	CONN	17	51	up
0	CONN	18	0	up
0	CONN	18	1	up
0	CONN	18	2	up
0	CONN	18	3	up
0	CONN	18	4	up
0	CONN	18	5	up
0	CONN	18	6	up
0	CONN	18	7	up
0	CONN	18	8	up
0	CONN	18	9	up
0	CONN	18	10	up
0	CONN	18	11	up
0	CONN	18	12	up
0	CONN	18	13	up
0	CONN	18	14	up
0	CONN	18	15	up
0	CONN	18	16	up
0	CONN	18	17	up
0	CONN	18	19	up
0	CONN	18	20	up
0	CONN	18	21	up
0	CONN	18	22	up
0	CONN	18	23	up
0	CONN	18	24	up
0	CONN	18	25	up
0	CONN	18	26	up
0	CONN	18	27	up
0	CONN	18	28	up
0	CONN	18	29	up
0	CONN	18	30	up
0	CONN	18	31	up
0	CONN	18	32	up
0	CONN	18	33	up
0	CONN	18	34	up
0	CONN	18	35	up
0	CONN	18	36	up
0	CONN	18	37	up
0	CONN	18	38	up
0	CONN	18	39	up
0	CONN	18	40	up
0	CONN	18	41	up
0	CONN	18	42	up
0	CONN	18	43	up
0	CONN	18	44	up
0	CONN	18	45	up
0	CONN	18	46	up
0	CONN	18	47	up
0	CONN	18	48	up
0	CONN	18	49	up
0	CONN	18	50	up
0	CONN	18	51	up
0	CONN	19	0	up
0	CONN	19	1	up
0	CONN	19	2	up
0	CONN	19	3	up
0	CONN	19	4	up
0	CONN	19	5	up
0	CONN	19	6	up
0	CONN	19	7	up
0	CONN	19	8	up
0	CONN	19	9	up
0	CONN	19	10	up
0	CONN	19	11	up
0	CONN	19	12	up
0	CONN	19	13	up
0	CONN	19	14	up
0	CONN	19	15	up
0	CONN	19	16	up
0	CONN	19	17	up
0	CONN	19	18	up
0	CONN	19	20	up
0	CONN	19	21	up
0	CONN	19	22	up
0	CONN	19	23	up
0	CONN	19	24	up
0	CONN	19	25	up
0	CONN	19	26	up
0	CONN	19	27	up
0	CONN	19	28	up
0	CONN	19	29	up
0	CONN	19	30	up
0	CONN	19	31	up
0	CONN	19	32	up
0	CONN	19	33	up
0	CONN	19	34	up
0	CONN	19	35	up
0	CONN	19	36	up
0	CONN	19	37	up
0	CONN	19	38	up
0	CONN	19	39	up
0	CONN	19	40	up
0	CONN	19	41	up
0	CONN	19	42	up
0	CONN	19	43	up
0	CONN	19	44	up
0	CONN	19	45	up
0	CONN	19	46	up
0	CONN	19	47	up
0	CONN	19	48	up
0	CONN	19	49	up
0	CONN	19	50	up
0	CONN	19	51	up
0	CONN	20	0	up
0	CONN	20	1	up
0	CONN	20	2	up
0	CONN	20	3	up
0	CONN	20	4	up
0	CONN	20	5	up
0	CONN	20	6	up
0	CONN	20	7	up
0	CONN	20	8	up
0	CONN	20	9	up
0	CONN	20	10	up
0	CONN	20	11	up
0	CONN	20	12	up
0	CONN	20	13	up
0	CONN	20	14	up
0	CONN	20	15	up
0	CONN	20	16	up
0	CONN	20	17	up
0	CONN	20	18	up
0	CONN	20	19	up
0	CONN	20	21	up
0	CONN	20	22	up
0	CONN	20	23	up
0	CONN	20	24	up
0	CONN	20	25	up
0	CONN	20	26	up
0	CONN	20	27	up
0	CONN	20	28	up
0	CONN	20	29	up
0	CONN	20	30	up
0	CONN	20	31	up
0	CONN	20	32	up
0	CONN	20	33	up
0	CONN	20	34	up
0	CONN	20	35	up
0	CONN	20	36	up
0	CONN	20	37	up
0	CONN	20	38	up
0	CONN	20	39	up
0	CONN	20	40	up
0	CONN	20	41	up
0	CONN	20	42	up
0	CONN	20	43	up
0	CONN	20	44	up
0	CONN	20	45	up
0	CONN	20	46	up
0	CONN	20	47	up
0	CONN	20	48	up
0	CONN	20	49	up
0	CONN	20	50	up
0	CONN	20	51	up
0	CONN	21	0	up
0	CONN	21	1	up
0	CONN	21	2	up
0	CONN	21	3	up
0	CONN	21	4	up
0	CONN	21	5	up
0	CONN	21	6	up
0	CONN	21	7	up
0	CONN	21	8	up
0	CONN	21	9	up
0	CONN	21	10	up
0	CONN	21	11	up
0	CONN	21	12	up
0	CONN	21	13	up
0	CONN	21	14	up
0	CONN	21	15	up
0	CONN	21	16	up
0	CONN	21	17	up
0	CONN	21	18	up
0	CONN	21	19	up
0	CONN	21	20	up
0	CONN	21	22	up
0	CONN	21	23	up
0	CONN	21	24	up
0	CONN	21	25	up
0	CONN	21	26	up
0	CONN	21	27	up
0	CONN	21	28	up
0	CONN	21	29	up
0	CONN	21	30	up
0	CONN	21	31	up
0	CONN	21	32	up
0	CONN	21	33	up
0	CONN	21	34	up
0	CONN	21	35	up
0	CONN	21	36	up
0	CONN	21	37	up
0	CONN	21	38	up
0	CONN	21	39	up
0	CONN	21	40	up
0	CONN	21	41	up
0	CONN	21	42	up
0	CONN	21	43	up
0	CONN	21	44	up
0	CONN	21	45	up
0	CONN	21	46	up
0	CONN	21	47	up
0	CONN	21	48	up
0	CONN	21	49	up
0	CONN	21	50	up
0	CONN	21	51	up
0	CONN	22	0	up
0	CONN	22	1	up
0	CONN	22	2	up
0	CONN	22	3	up
0	CONN	22	4	up
0	CONN	22	5	up
0	CONN	22	6	up
0	CONN	22	7	up
0	CONN	22	8	up
0	CONN	22	9	up
0	CONN	22	10	up
0	CONN	22	11	up
0	CONN	22	12	up
0	CONN	22	13	up
0	CONN	22	14	up
0	CONN	22	15	up
0	CONN	22	16	up
0	CONN	22	17	up
0	CONN	22	18	up
0	CONN	22	19	up
0	CONN	22	20	up
0	CONN	22	21	up
0	CONN	22	23	up
0	CONN	22	24	up
0	CONN	22	25	up
0	CONN	22	26	up
0	CONN	22	27	up
0	CONN	22	28	up
0	CONN	22	29	up
0	CONN	22	30	up
0	CONN	22	31	up
0	CONN	22	32	up
0	CONN	22	33	up
0	CONN	22	34	up
0	CONN	22	35	up
0	CONN	22	36	up
0	CONN	22	37	up
0	CONN	22	38	up
0	CONN	22	39	up
0	CONN	22	40	up
0	CONN	22	41	up
0	CONN	22	42	up
0	CONN	22	43	up
0	CONN	22	44	up
